client_id,month,revenue,traffic_gb,n_tickets,debt,n_sim
CL000180,2024-12,2183770.34,2256.4,0,0.0,136
CL000181,2024-12,89156.07,93.7,1,0.0,8
CL000182,2024-12,77732.93,70.6,0,0.0,15
CL000183,2024-12,262007.65,265.1,0,0.0,175
CL000184,2024-12,488711.44,467.5,0,0.0,151
CL000185,2024-12,77551.1,98.5,0,0.0,24
CL000186,2024-12,298871.52,216.7,0,0.0,206
CL000187,2024-12,110306.24,103.8,0,0.0,21
CL000190,2024-12,1368146.31,1233.1,0,935.31,57
CL000191,2024-12,358587.39,435.3,0,0.0,150
CL000192,2024-12,7023.42,7.5,3,2362.19,9
CL000193,2024-12,86924.73,84.0,0,0.0,17
CL000196,2024-12,150156.58,162.6,0,0.0,8
CL000197,2024-12,417678.38,436.9,0,0.0,99
CL000198,2024-12,45573.2,52.3,1,0.0,11
CL000199,2024-12,22332.14,18.6,1,956.73,3
CL000201,2024-12,77676.78,70.2,0,1713.66,22
CL000203,2024-12,81613.83,94.1,0,1622.44,5
CL000204,2024-12,466207.3,572.1,0,0.0,290
CL000205,2024-12,197684.98,171.6,0,0.0,12
CL000206,2024-12,95745.57,97.1,1,0.0,9
CL000207,2024-12,178222.82,241.0,0,0.0,24
CL000208,2024-12,47470.78,54.2,2,0.0,3
CL000209,2024-12,506318.35,589.0,0,0.0,166
CL000210,2024-12,117699.47,126.0,0,0.0,14
CL000211,2024-12,86498.83,105.3,2,0.0,13
CL000212,2024-12,2195542.07,2184.1,0,0.0,43
CL000213,2024-12,86276.31,94.4,0,0.0,23
CL000215,2024-12,99163.56,124.6,0,0.0,6
CL000216,2024-12,93505.83,82.8,0,0.0,7
CL000217,2024-12,638577.76,743.8,0,0.0,190
CL000219,2024-12,930631.9,1080.2,0,0.0,86
CL000220,2024-12,85065.98,76.4,0,0.0,24
CL000221,2024-12,128272.22,118.5,0,0.0,10
CL000222,2024-12,507399.1,469.6,0,0.0,139
CL000223,2024-12,63908.05,47.5,1,0.0,8
CL000224,2024-12,765170.81,531.6,0,0.0,148
CL000225,2024-12,56614.54,61.0,0,0.0,26
CL000229,2024-12,99572.26,129.1,0,0.0,21
CL000230,2024-12,987817.81,1072.9,1,0.0,141
CL000231,2024-12,1576456.64,1456.5,0,0.0,120
CL000232,2024-12,27803.65,28.0,2,0.0,8
CL000236,2024-12,155537.24,120.3,0,2118.1,14
CL000237,2024-12,723313.65,647.8,0,0.0,47
CL000239,2024-12,52106.68,66.0,0,0.0,20
CL000240,2024-12,949475.32,927.8,0,0.0,172
CL000242,2024-12,122078.87,114.1,0,2257.64,23
CL000243,2024-12,804506.08,807.5,0,1891.28,92
CL000244,2024-12,2218901.16,3116.3,0,0.0,98
CL000245,2024-12,951562.84,904.5,0,0.0,172
CL000246,2024-12,405467.93,401.5,0,0.0,94
CL000247,2024-12,160939.35,178.6,1,976.56,21
CL000248,2024-12,1074.78,1.3,4,0.0,5
CL000249,2024-12,101197.45,77.9,0,0.0,14
CL000251,2024-12,2013660.46,2660.4,1,0.0,167
CL000257,2024-12,24354.82,21.6,0,1195.56,11
CL000258,2024-12,379094.75,391.3,0,0.0,201
CL000260,2024-12,356810.3,378.9,1,0.0,262
CL000262,2024-12,159871.28,165.5,0,0.0,4
CL000264,2024-12,175821.44,216.6,0,0.0,242
CL000265,2024-12,183927.35,199.3,2,0.0,131
CL000267,2024-12,567638.03,549.1,1,0.0,207
CL000268,2024-12,107293.11,98.9,0,1099.52,20
CL000269,2024-12,37250.57,38.5,0,1973.2,13
CL000270,2024-12,695944.72,517.8,0,0.0,123
CL000271,2024-12,14663.61,15.6,3,1755.51,4
CL000273,2024-12,206055.21,171.2,1,0.0,10
CL000275,2024-12,62833.7,77.1,0,0.0,6
CL000276,2024-12,26636.5,28.5,2,0.0,5
CL000277,2024-12,92083.69,115.9,0,0.0,16
CL000279,2024-12,116621.51,129.0,0,0.0,16
CL000280,2024-12,69649.0,68.7,0,0.0,11
CL000281,2024-12,657811.41,638.8,0,0.0,111
CL000282,2024-12,450440.37,420.8,0,0.0,220
CL000284,2024-12,30579.77,27.8,1,0.0,21
CL000285,2024-12,49531.15,49.2,0,0.0,18
CL000288,2024-12,190475.13,176.6,1,0.0,16
CL000289,2024-12,72018.93,82.7,1,0.0,6
CL000290,2024-12,320593.82,348.9,0,0.0,12
CL000291,2024-12,63646.21,58.7,0,0.0,11
CL000292,2024-12,1294768.62,1402.9,0,0.0,286
CL000293,2024-12,118499.03,136.4,0,0.0,12
CL000296,2024-12,91048.0,108.9,1,0.0,23
CL000297,2024-12,823072.12,768.6,0,0.0,218
CL000298,2024-12,623917.38,502.5,0,0.0,76
CL000299,2024-12,678994.64,510.0,0,0.0,307
CL000303,2024-12,596095.7,738.1,0,584.02,132
CL000304,2024-12,63268.02,81.0,1,0.0,14
CL000305,2024-12,60048.53,60.4,0,0.0,8
CL000306,2024-12,112132.53,105.4,2,0.0,10
CL000308,2024-12,843835.13,942.9,0,0.0,63
CL000310,2024-12,121980.81,120.5,0,0.0,4
CL000311,2024-12,96048.69,116.8,1,0.0,7
CL000313,2024-12,143460.62,121.1,0,1530.75,22
CL000314,2024-12,399400.52,524.7,0,0.0,74
CL000315,2024-12,48380.92,53.5,0,0.0,18
CL000316,2024-12,175147.88,173.3,0,0.0,24
CL000317,2024-12,741297.12,674.4,0,0.0,298
CL000318,2024-12,133368.06,112.4,0,0.0,9
CL000320,2024-12,79623.57,60.4,0,0.0,21
CL000321,2024-12,6154.91,6.0,1,569.84,6
CL000322,2024-12,1796640.68,1857.0,0,0.0,265
CL000325,2024-12,77561.04,81.3,0,0.0,14
CL000326,2024-12,12018.77,11.7,0,0.0,1
CL000327,2024-12,87044.79,95.3,0,0.0,23
CL000328,2024-12,87698.67,86.6,0,0.0,13
CL000329,2024-12,37129.31,39.0,0,0.0,23
CL000330,2024-12,178909.33,179.9,0,0.0,11
CL000331,2024-12,82547.74,81.6,0,0.0,15
CL000332,2024-12,131729.97,140.0,1,0.0,7
CL000333,2024-12,57008.1,60.0,1,0.0,21
CL000334,2024-12,63009.95,75.1,0,0.0,10
CL000336,2024-12,238296.3,268.2,0,0.0,162
CL000337,2024-12,515701.8,632.7,0,0.0,216
CL000338,2024-12,106964.84,117.6,1,0.0,11
CL000339,2024-12,201477.34,141.7,0,0.0,8
CL000341,2024-12,328465.01,362.6,0,0.0,55
CL000343,2024-12,1742119.5,1571.6,0,0.0,129
CL000344,2024-12,265505.53,224.8,1,0.0,9
CL000346,2024-12,59917.23,53.2,0,0.0,15
CL000348,2024-12,165872.24,117.2,0,0.0,249
CL000349,2024-12,82759.39,116.7,0,0.0,13
CL000350,2024-12,71147.06,72.6,0,0.0,22
CL000353,2024-12,90730.27,76.1,0,0.0,8
CL000354,2024-12,50951.97,54.1,1,0.0,9
CL000355,2024-12,968409.48,998.8,0,0.0,33
CL000357,2024-12,918440.98,964.2,1,0.0,137
CL000358,2024-12,61529.35,44.3,0,0.0,11
CL000359,2024-12,156942.26,143.0,0,1519.43,9
CL000360,2024-12,303291.8,371.5,0,0.0,182
CL000361,2024-12,58825.64,54.9,0,0.0,18
CL000362,2024-12,91746.55,123.6,0,0.0,17
CL000363,2024-12,150166.63,178.5,0,0.0,63
CL000364,2024-12,218350.13,214.3,0,0.0,11
CL000366,2024-12,115209.58,119.3,1,0.0,13
CL000367,2024-12,137440.3,127.3,1,0.0,7
CL000368,2024-12,34417.98,29.0,1,0.0,12
CL000370,2024-12,129059.95,104.3,0,0.0,17
CL000371,2024-12,719178.62,812.9,0,0.0,58
CL000372,2024-12,566329.13,505.7,1,0.0,134
CL000375,2024-12,978986.02,1077.8,0,0.0,117
CL000377,2024-12,164115.7,110.9,0,0.0,11
CL000379,2024-12,894027.65,850.5,1,0.0,246
CL000380,2024-12,406287.52,452.4,1,0.0,223
CL000381,2024-12,101613.25,98.4,0,0.0,12
CL000382,2024-12,148591.83,149.3,0,0.0,25
CL000383,2024-12,1149287.83,1564.3,0,0.0,35
CL000385,2024-12,177671.84,159.3,0,0.0,5
CL000386,2024-12,1510449.71,1389.9,0,0.0,161
CL000387,2024-12,152261.9,171.2,0,0.0,16
CL000388,2024-12,466601.12,426.4,0,0.0,234
CL000389,2024-12,655628.98,685.4,1,0.0,272
CL000390,2024-12,6536146.35,7436.0,0,0.0,82
CL000391,2024-12,143953.74,127.5,0,2276.83,9
CL000392,2024-12,50820.26,52.0,0,0.0,5
CL000393,2024-12,550107.15,527.5,0,0.0,141
CL000394,2024-12,33008.62,30.8,1,0.0,23
CL000395,2024-12,87300.87,86.9,1,0.0,8
CL000396,2024-12,118599.49,114.3,0,621.67,15
CL000397,2024-12,158708.39,183.1,0,0.0,6
CL000398,2024-12,211683.43,254.4,1,0.0,25
CL000399,2024-12,48505.3,61.3,0,0.0,20
CL000400,2024-12,116308.76,113.1,0,0.0,6
CL000401,2024-12,2496.14,2.8,2,1857.43,5
CL000402,2024-12,74252.98,83.0,0,0.0,12
CL000403,2024-12,57021.52,30.8,0,0.0,6
CL000405,2024-12,794540.52,896.6,0,0.0,209
CL000407,2024-12,123077.22,130.4,0,0.0,9
CL000408,2024-12,70277.32,71.0,0,0.0,6
CL000409,2024-12,61206.52,60.9,0,0.0,6
CL000410,2024-12,184703.95,178.2,0,0.0,89
CL000411,2024-12,41330.04,36.4,0,0.0,12
CL000412,2024-12,48586.98,45.8,0,0.0,11
CL000414,2024-12,46237.57,35.2,0,0.0,6
CL000415,2024-12,106447.93,129.9,0,0.0,11
CL000417,2024-12,326627.68,228.8,0,0.0,181
CL000418,2024-12,87071.18,96.9,1,0.0,12
CL000419,2024-12,514889.1,538.9,0,1006.55,200
CL000420,2024-12,81876.41,69.6,0,0.0,21
CL000421,2024-12,132552.83,112.7,0,0.0,12
CL000424,2024-12,475.36,0.5,2,1210.25,6
CL000426,2024-12,345916.07,339.0,0,2123.36,198
CL000427,2024-12,1409662.27,1551.5,0,0.0,68
CL000429,2024-12,52532.37,41.1,0,0.0,15
CL000431,2024-12,22536.42,25.8,0,0.0,11
CL000432,2024-12,416140.68,434.5,0,0.0,301
CL000433,2024-12,156360.47,168.8,0,0.0,7
CL000434,2024-12,83960.82,93.2,0,0.0,10
CL000435,2024-12,217085.21,219.9,1,0.0,23
CL000436,2024-12,3453844.41,3780.0,0,0.0,176
CL000437,2024-12,143013.66,180.2,0,0.0,12
CL000438,2024-12,89757.03,102.1,0,0.0,16
CL000441,2024-12,81507.74,73.6,0,0.0,19
CL000442,2024-12,69786.53,71.5,1,0.0,11
CL000443,2024-12,450450.86,458.8,0,0.0,127
CL000444,2024-12,118876.94,125.0,2,0.0,16
CL000448,2024-12,74953.86,61.8,0,0.0,15
CL000450,2024-12,75811.34,79.5,0,0.0,19
CL000451,2024-12,332399.21,320.9,1,0.0,273
CL000452,2024-12,69808.73,85.9,0,0.0,23
CL000454,2024-12,276564.36,341.9,0,0.0,14
CL000455,2024-12,76582.4,82.9,1,0.0,14
CL000458,2024-12,57864.23,69.6,0,0.0,11
CL000459,2024-12,477464.6,590.4,0,0.0,144
CL000460,2024-12,2755147.55,2227.4,0,0.0,196
CL000461,2024-12,47175.22,35.7,0,0.0,14
CL000462,2024-12,158758.37,138.0,0,0.0,20
CL000464,2024-12,82901.83,91.5,0,0.0,10
CL000465,2024-12,168043.6,172.2,1,0.0,31
CL000466,2024-12,834.42,0.8,4,1010.37,2
CL000468,2024-12,1530476.31,1574.0,0,0.0,42
CL000469,2024-12,91154.93,109.4,0,0.0,13
CL000471,2024-12,1563307.21,1509.5,0,0.0,185
CL000472,2024-12,150093.95,143.7,0,0.0,17
CL000474,2024-12,155021.97,172.1,4,0.0,46
CL000475,2024-12,263185.43,347.7,0,0.0,65
CL000476,2024-12,714078.96,883.7,0,280.26,246
CL000477,2024-12,91831.86,68.8,0,0.0,16
CL000482,2024-12,65645.29,70.2,0,0.0,5
CL000483,2024-12,79651.21,74.8,0,0.0,6
CL000484,2024-12,95762.45,115.3,0,0.0,18
CL000486,2024-12,1895079.17,1462.3,0,0.0,67
CL000487,2024-12,973892.78,927.1,0,0.0,48
CL000488,2024-12,7988.54,7.3,4,1040.41,4
CL000489,2024-12,4158.58,4.3,3,0.0,5
CL000490,2024-12,100437.48,107.6,2,0.0,19
CL000494,2024-12,1244529.38,1094.1,0,0.0,243
CL000495,2024-12,85598.86,81.3,0,0.0,5
CL000497,2024-12,1891485.87,1837.0,0,0.0,44
CL000499,2024-12,107225.03,101.5,0,0.0,11
CL000502,2024-12,42887.18,41.8,0,0.0,17
CL000503,2024-12,923857.96,726.0,0,0.0,154
CL000504,2024-12,90600.81,95.6,0,0.0,10
CL000505,2024-12,116325.14,132.9,0,0.0,17
CL000507,2024-12,1695385.43,1627.5,0,0.0,174
CL000509,2024-12,859872.55,1083.8,0,0.0,103
CL000510,2024-12,63757.5,60.2,0,0.0,19
CL000512,2024-12,639695.25,632.1,0,1195.57,140
CL000513,2024-12,104851.01,106.2,0,0.0,4
CL000515,2024-12,352776.07,269.4,0,0.0,100
CL000517,2024-12,711063.67,937.3,0,0.0,32
CL000518,2024-12,33618.87,35.3,0,0.0,23
CL000519,2024-12,110774.27,87.2,0,0.0,18
CL000520,2024-12,442129.29,412.5,0,0.0,200
CL000523,2024-12,89168.47,83.7,0,0.0,23
CL000524,2024-12,56700.86,66.8,0,0.0,21
CL000525,2024-12,548811.03,503.4,0,0.0,293
CL000526,2024-12,115435.55,124.2,0,0.0,14
CL000527,2024-12,96733.15,97.3,0,0.0,16
CL000529,2024-12,94585.08,101.5,1,0.0,19
CL000530,2024-12,159881.41,155.5,0,0.0,9
CL000531,2024-12,331960.43,316.7,0,0.0,198
CL000532,2024-12,35139.0,32.5,1,0.0,7
CL000533,2024-12,796920.7,893.9,0,0.0,148
CL000534,2024-12,1453081.13,1242.5,0,0.0,168
CL000535,2024-12,91201.24,92.5,0,0.0,11
CL000536,2024-12,55338.49,63.0,0,0.0,8
CL000538,2024-12,107408.77,87.5,0,0.0,19
CL000539,2024-12,395647.2,390.2,1,0.0,132
CL000540,2024-12,172512.2,200.1,0,0.0,10
CL000541,2024-12,109279.99,91.7,0,400.2,20
CL000542,2024-12,9240.47,11.1,1,0.0,3
CL000543,2024-12,94422.56,91.2,0,2092.28,16
CL000544,2024-12,127048.93,112.7,0,0.0,16
CL000545,2024-12,2794808.06,2556.4,2,0.0,37
CL000546,2024-12,59082.8,59.3,0,2154.89,20
CL000547,2024-12,539132.5,613.6,0,0.0,227
CL000548,2024-12,531929.26,522.0,1,555.44,220
CL000550,2024-12,962900.07,1075.7,0,0.0,50
CL000551,2024-12,7013.62,8.5,1,0.0,1
CL000552,2024-12,154637.98,181.4,1,0.0,6
CL000553,2024-12,74841.36,72.4,0,0.0,15
CL000555,2024-12,104998.18,117.8,0,0.0,19
CL000557,2024-12,1748302.17,1424.3,0,0.0,188
CL000562,2024-12,222287.73,186.9,1,0.0,13
CL000564,2024-12,13237.39,14.7,0,0.0,0
CL000565,2024-12,156645.27,206.3,1,0.0,18
CL000566,2024-12,407668.0,417.2,0,0.0,43
CL000568,2024-12,127780.89,93.4,0,0.0,8
CL000569,2024-12,2613371.73,2410.8,2,0.0,139
CL000570,2024-12,106889.55,130.7,0,0.0,8
CL000572,2024-12,578400.03,630.5,0,0.0,263
CL000573,2024-12,103835.09,122.8,0,0.0,22
CL000574,2024-12,100848.36,93.3,1,0.0,9
CL000575,2024-12,138564.48,128.8,0,0.0,19
CL000577,2024-12,2499151.35,2167.8,0,0.0,284
CL000578,2024-12,85945.72,99.5,0,0.0,25
CL000579,2024-12,80409.25,52.2,0,0.0,16
CL000580,2024-12,910451.93,999.9,0,0.0,256
CL000582,2024-12,477612.87,543.6,0,2342.82,117
CL000584,2024-12,1242393.19,1378.0,0,0.0,311
CL000587,2024-12,910684.9,949.8,1,0.0,107
CL000588,2024-12,1143130.07,1011.2,1,0.0,254
CL000589,2024-12,112457.6,129.3,0,0.0,8
CL000590,2024-12,1234243.75,1383.1,0,0.0,226
CL000591,2024-12,3093666.38,3088.7,0,0.0,254
CL000592,2024-12,177204.26,177.3,0,0.0,6
CL000595,2024-12,98617.19,107.2,0,0.0,18
CL000597,2024-12,115092.54,118.1,0,0.0,17
CL000598,2024-12,1117015.27,1037.6,0,0.0,148
CL000599,2024-12,130059.23,129.0,0,0.0,17
CL000602,2024-12,40642.84,37.4,3,1303.09,9
CL000604,2024-12,105436.81,87.7,0,0.0,9
CL000605,2024-12,86423.71,78.1,0,0.0,5
CL000607,2024-12,174802.61,179.7,0,0.0,22
CL000608,2024-12,362980.53,222.3,1,0.0,203
CL000609,2024-12,834456.31,1136.3,0,0.0,259
CL000610,2024-12,107245.65,141.2,0,0.0,8
CL000612,2024-12,104413.21,105.9,0,0.0,19
CL000613,2024-12,456520.88,437.2,0,0.0,57
CL000615,2024-12,162434.36,144.8,0,0.0,19
CL000616,2024-12,79795.96,75.9,0,0.0,13
CL000618,2024-12,94343.17,97.0,0,0.0,10
CL000619,2024-12,95632.69,88.0,0,0.0,13
CL000620,2024-12,81394.22,83.6,0,0.0,20
CL000621,2024-12,213690.31,220.3,0,0.0,95
CL000622,2024-12,44489.16,30.2,0,0.0,11
CL000624,2024-12,199269.66,170.6,1,0.0,20
CL000625,2024-12,239461.44,206.3,0,0.0,78
CL000626,2024-12,264893.26,209.2,1,0.0,187
CL000629,2024-12,174485.19,153.6,0,0.0,15
CL000630,2024-12,75401.11,75.7,0,0.0,13
CL000632,2024-12,227650.69,192.9,0,0.0,7
CL000633,2024-12,728041.61,616.9,0,0.0,126
CL000634,2024-12,71781.16,85.7,0,583.19,23
CL000635,2024-12,50370.74,34.3,0,0.0,24
CL000636,2024-12,1621923.05,1808.6,0,0.0,165
CL000642,2024-12,107298.5,81.1,0,0.0,23
CL000643,2024-12,621969.7,657.4,1,0.0,298
CL000644,2024-12,960910.57,852.2,0,0.0,294
CL000645,2024-12,921839.83,1065.2,0,0.0,47
CL000646,2024-12,66068.52,54.2,0,0.0,24
CL000648,2024-12,627928.07,426.5,0,0.0,117
CL000651,2024-12,517340.8,576.0,0,0.0,253
CL000652,2024-12,131260.59,154.3,1,0.0,17
CL000654,2024-12,8189.68,8.4,2,0.0,3
CL000655,2024-12,1912538.77,2486.6,0,0.0,152
CL000660,2024-12,295053.37,290.9,0,0.0,19
CL000662,2024-12,93111.94,80.7,0,0.0,7
CL000664,2024-12,531623.91,431.4,1,0.0,42
CL000665,2024-12,36517.15,32.8,0,0.0,7
CL000666,2024-12,177852.07,235.1,0,0.0,7
CL000667,2024-12,15226.68,17.1,0,0.0,2
CL000668,2024-12,3054562.94,2658.4,0,0.0,260
CL000669,2024-12,1147202.78,1291.8,0,1173.29,244
CL000670,2024-12,119890.84,128.6,0,0.0,7
CL000673,2024-12,106949.16,116.8,0,0.0,13
CL000674,2024-12,251802.94,299.1,0,0.0,60
CL000675,2024-12,89917.12,91.8,0,0.0,24
CL000676,2024-12,42333.34,41.2,0,0.0,10
CL000678,2024-12,31201.17,31.8,0,0.0,10
CL000680,2024-12,146107.79,166.0,0,0.0,16
CL000681,2024-12,618009.65,348.4,0,0.0,291
CL000682,2024-12,108935.93,106.6,0,0.0,9
CL000686,2024-12,80409.72,77.3,2,286.6,8
CL000688,2024-12,99301.07,141.2,1,0.0,13
CL000689,2024-12,303008.69,294.4,1,0.0,38
CL000690,2024-12,61911.17,50.5,0,0.0,6
CL000692,2024-12,91015.49,111.5,0,0.0,5
CL000693,2024-12,43791.44,45.8,0,0.0,21
CL000694,2024-12,59816.91,47.8,0,0.0,13
CL000695,2024-12,51778.18,43.7,0,0.0,26
CL000697,2024-12,69312.8,79.1,1,0.0,8
CL000698,2024-12,225743.47,252.5,1,0.0,244
CL000699,2024-12,344162.59,345.7,0,0.0,266
CL000700,2024-12,99675.64,90.2,0,0.0,8
CL000701,2024-12,163412.38,169.9,0,0.0,18
CL000703,2024-12,218119.81,228.0,0,0.0,7
CL000704,2024-12,11343.38,10.9,3,0.0,11
CL000705,2024-12,77878.66,74.6,0,0.0,17
CL000706,2024-12,62323.88,73.9,0,0.0,20
CL000707,2024-12,396660.73,439.3,1,0.0,226
CL000709,2024-12,221496.27,229.9,0,0.0,16
CL000710,2024-12,139883.36,132.6,0,0.0,20
CL000712,2024-12,1373002.93,1258.1,0,0.0,164
CL000713,2024-12,111219.39,140.6,0,0.0,22
CL000714,2024-12,391615.63,321.9,0,0.0,20
CL000715,2024-12,40474.69,26.9,2,756.82,125
CL000716,2024-12,602878.04,528.9,0,0.0,199
CL000718,2024-12,67774.78,71.8,0,0.0,8
CL000720,2024-12,83809.76,82.0,1,1336.61,5
CL000721,2024-12,1064121.29,1160.8,0,0.0,57
CL000722,2024-12,554771.87,542.3,0,0.0,99
CL000724,2024-12,2542.11,2.2,2,1074.25,1
CL000725,2024-12,148864.14,126.1,0,0.0,10
CL000727,2024-12,100928.03,109.5,0,0.0,24
CL000728,2024-12,154161.13,181.7,0,0.0,8
CL000730,2024-12,1681051.41,1608.4,0,0.0,209
CL000733,2024-12,93738.86,65.5,1,0.0,8
CL000734,2024-12,83809.28,98.3,1,0.0,16
CL000735,2024-12,43834.74,39.6,0,0.0,21
CL000736,2024-12,128300.56,105.0,0,0.0,10
CL000737,2024-12,1600.65,1.6,1,573.29,118
CL000738,2024-12,165364.94,175.4,0,0.0,12
CL000739,2024-12,258714.93,245.5,0,0.0,184
