client_id,month,revenue,traffic_gb,n_tickets,debt,n_sim
CL000129,2025-05,440202.27,358.4,0,0.0,45
CL000133,2025-05,142415.88,135.9,0,0.0,19
CL000135,2025-05,205677.36,219.8,0,0.0,11
CL000136,2025-05,10292.22,7.5,0,0.0,2
CL000137,2025-05,239060.09,304.7,0,1473.04,181
CL000139,2025-05,1073158.27,978.7,0,0.0,56
CL000143,2025-05,751730.72,677.0,0,1276.3,263
CL000144,2025-05,606341.6,568.4,0,0.0,53
CL000145,2025-05,91497.12,60.5,0,0.0,9
CL000146,2025-05,46544.59,42.0,0,0.0,4
CL000148,2025-05,1870432.07,1815.5,0,0.0,169
CL000150,2025-05,104493.55,86.8,0,0.0,25
CL000151,2025-05,248289.07,261.2,0,0.0,10
CL000152,2025-05,84384.9,82.8,0,0.0,17
CL000153,2025-05,48025.0,53.7,0,0.0,24
CL000154,2025-05,37132.89,34.7,0,0.0,10
CL000155,2025-05,25658.86,28.9,1,0.0,17
CL000156,2025-05,51808.2,53.8,0,0.0,17
CL000157,2025-05,22146.1,25.3,1,1600.81,87
CL000160,2025-05,119116.71,137.5,0,0.0,22
CL000161,2025-05,377557.43,443.8,1,0.0,166
CL000163,2025-05,9892.88,8.4,0,0.0,10
CL000164,2025-05,252155.54,263.4,1,0.0,15
CL000165,2025-05,150619.37,185.7,0,0.0,16
CL000166,2025-05,10712.88,10.3,1,1027.88,9
CL000167,2025-05,91048.28,88.0,1,0.0,25
CL000168,2025-05,892252.79,736.1,1,1754.71,232
CL000169,2025-05,440816.12,276.3,1,0.0,110
CL000170,2025-05,284262.7,303.2,0,717.74,13
CL000172,2025-05,360166.57,361.9,0,0.0,22
CL000174,2025-05,102666.52,113.0,0,0.0,5
CL000175,2025-05,918170.22,1027.4,0,0.0,259
CL000177,2025-05,368391.16,340.8,0,0.0,240
CL000178,2025-05,65933.0,63.8,0,0.0,23
CL000179,2025-05,372063.95,475.7,1,0.0,105
CL000180,2025-05,2125687.57,2239.3,1,0.0,131
CL000181,2025-05,144371.95,127.3,0,0.0,8
CL000182,2025-05,64638.4,51.5,0,0.0,16
CL000183,2025-05,213521.34,252.3,0,0.0,196
CL000184,2025-05,918291.3,1098.4,0,0.0,152
CL000185,2025-05,70623.32,62.5,0,0.0,24
CL000186,2025-05,273755.71,286.0,0,426.33,192
CL000187,2025-05,123906.24,145.9,0,0.0,20
CL000190,2025-05,1242468.17,1440.8,1,0.0,59
CL000191,2025-05,288094.95,279.8,0,0.0,154
CL000193,2025-05,13739.82,9.9,1,0.0,12
CL000194,2025-05,262563.14,180.8,0,0.0,214
CL000195,2025-05,100936.51,102.3,0,0.0,17
CL000196,2025-05,7403.86,5.7,2,1823.78,1
CL000197,2025-05,471493.26,390.8,0,0.0,103
CL000198,2025-05,40603.77,50.2,0,0.0,11
CL000201,2025-05,57786.1,58.9,1,0.0,18
CL000204,2025-05,454324.13,426.1,1,0.0,284
CL000206,2025-05,1835.98,2.1,4,1074.51,4
CL000207,2025-05,165906.7,156.1,0,0.0,25
CL000209,2025-05,503525.89,615.5,1,0.0,154
CL000210,2025-05,120075.05,107.8,0,0.0,15
CL000211,2025-05,572.98,0.6,2,0.0,8
CL000213,2025-05,91858.14,79.9,0,0.0,22
CL000215,2025-05,79028.89,78.3,0,0.0,5
CL000216,2025-05,97311.57,103.0,1,0.0,7
CL000217,2025-05,8857.5,10.0,1,181.28,84
CL000219,2025-05,897863.09,990.2,0,0.0,89
CL000220,2025-05,82876.25,64.7,2,0.0,23
CL000221,2025-05,125017.73,107.6,0,0.0,10
CL000222,2025-05,341118.93,336.3,1,0.0,120
CL000223,2025-05,20512.89,23.8,0,0.0,5
CL000224,2025-05,801874.45,667.9,0,0.0,139
CL000225,2025-05,17656.73,15.8,2,1449.61,15
CL000226,2025-05,644690.12,629.6,0,0.0,185
CL000229,2025-05,6488.27,7.2,3,1863.33,11
CL000230,2025-05,977471.22,1045.4,0,0.0,149
CL000231,2025-05,1234220.8,1447.4,0,0.0,111
CL000236,2025-05,19380.06,20.3,0,0.0,8
CL000239,2025-05,48135.74,42.0,1,2218.12,19
CL000240,2025-05,140438.09,116.4,0,0.0,25
CL000241,2025-05,128195.65,124.4,2,0.0,171
CL000242,2025-05,127284.45,113.2,0,0.0,24
CL000243,2025-05,10857.22,12.5,1,1195.92,27
CL000244,2025-05,2058759.0,1834.8,0,0.0,114
CL000245,2025-05,853832.57,869.2,1,0.0,166
CL000246,2025-05,427230.45,463.2,1,0.0,87
CL000249,2025-05,26317.23,30.6,2,1203.08,9
CL000251,2025-05,2720636.96,2003.3,1,0.0,175
CL000254,2025-05,458508.58,414.4,0,0.0,250
CL000255,2025-05,182195.47,186.0,0,0.0,94
CL000258,2025-05,70515.27,68.0,0,1007.71,122
CL000260,2025-05,63398.93,53.5,0,1935.37,124
CL000262,2025-05,160394.68,164.4,1,0.0,5
CL000263,2025-05,1253053.26,984.0,0,0.0,174
CL000264,2025-05,183180.83,184.4,0,0.0,221
CL000266,2025-05,63990.42,74.4,0,0.0,16
CL000267,2025-05,615985.0,612.3,1,0.0,199
CL000268,2025-05,97400.97,85.3,0,0.0,20
CL000272,2025-05,48542.13,55.4,0,0.0,9
CL000277,2025-05,97765.62,90.9,0,0.0,16
CL000279,2025-05,120217.08,152.9,0,0.0,18
CL000280,2025-05,71470.13,92.5,0,0.0,10
CL000281,2025-05,658332.03,762.4,0,0.0,114
CL000284,2025-05,33504.71,33.6,0,0.0,21
CL000285,2025-05,53896.92,64.5,0,0.0,17
CL000288,2025-05,134518.83,142.4,0,0.0,14
CL000289,2025-05,4370.06,3.6,4,2276.8,2
CL000290,2025-05,328504.29,378.9,0,0.0,11
CL000291,2025-05,62464.73,65.1,1,0.0,11
CL000292,2025-05,1485840.92,1292.4,0,0.0,278
CL000293,2025-05,126482.33,156.1,0,0.0,11
CL000294,2025-05,1162905.18,760.1,0,0.0,56
CL000296,2025-05,85307.5,109.5,0,0.0,26
CL000297,2025-05,807187.73,807.1,0,0.0,230
CL000298,2025-05,546619.06,538.6,1,0.0,65
CL000299,2025-05,759180.7,709.0,0,0.0,289
CL000303,2025-05,87722.84,95.1,0,0.0,48
CL000304,2025-05,60038.62,60.7,0,0.0,14
CL000305,2025-05,40880.1,38.7,1,0.0,6
CL000306,2025-05,129292.68,123.5,1,0.0,10
CL000308,2025-05,33422.34,27.8,3,0.0,39
CL000309,2025-05,115068.59,91.2,1,0.0,15
CL000310,2025-05,115206.23,111.4,0,0.0,5
CL000311,2025-05,92691.02,111.3,0,0.0,7
CL000312,2025-05,577144.72,623.1,0,0.0,46
CL000313,2025-05,97403.21,91.0,1,0.0,21
CL000314,2025-05,144153.53,154.9,0,1530.38,50
CL000315,2025-05,49669.39,41.4,0,0.0,21
CL000316,2025-05,170681.24,179.6,0,0.0,22
CL000317,2025-05,642491.46,483.5,0,0.0,291
CL000318,2025-05,152817.58,148.4,0,0.0,9
CL000320,2025-05,75610.34,77.9,0,0.0,20
CL000322,2025-05,1535005.6,1497.4,0,0.0,252
CL000325,2025-05,68823.11,79.4,1,0.0,13
CL000326,2025-05,7022.76,5.9,0,0.0,1
CL000327,2025-05,44290.93,42.2,0,1031.71,17
CL000328,2025-05,89833.67,81.8,0,0.0,14
CL000329,2025-05,10984.18,10.7,1,1556.28,16
CL000330,2025-05,75326.15,90.4,1,0.0,7
CL000331,2025-05,76169.72,73.9,1,0.0,16
CL000332,2025-05,130087.17,112.8,0,0.0,7
CL000333,2025-05,306.97,0.2,1,988.05,5
CL000334,2025-05,58770.01,48.8,0,0.0,11
CL000337,2025-05,437463.6,446.9,0,0.0,177
CL000338,2025-05,114070.88,109.6,0,0.0,11
CL000339,2025-05,171012.6,151.4,0,0.0,7
CL000341,2025-05,357515.82,299.0,0,0.0,54
CL000343,2025-05,1759844.26,1818.7,1,0.0,126
CL000346,2025-05,50409.17,54.0,0,0.0,13
CL000348,2025-05,181928.78,199.5,0,0.0,253
CL000349,2025-05,69157.38,75.1,0,0.0,14
CL000350,2025-05,57477.14,57.6,1,0.0,23
CL000351,2025-05,481008.35,441.5,0,0.0,206
CL000353,2025-05,77860.87,81.6,0,0.0,9
CL000354,2025-05,70473.18,58.1,0,0.0,9
CL000355,2025-05,138632.3,150.1,2,0.0,17
CL000357,2025-05,1024827.41,946.2,0,0.0,146
CL000358,2025-05,56084.8,63.1,0,0.0,12
CL000359,2025-05,4233.05,4.0,2,1452.75,5
CL000360,2025-05,367459.74,356.9,0,0.0,184
CL000361,2025-05,58126.24,69.6,0,0.0,19
CL000362,2025-05,97579.56,78.6,0,1696.73,16
CL000363,2025-05,123877.3,155.7,0,0.0,57
CL000364,2025-05,206156.77,194.8,0,0.0,12
CL000365,2025-05,462016.69,444.9,1,0.0,148
CL000366,2025-05,129986.92,134.0,0,0.0,14
CL000367,2025-05,106545.6,108.0,0,0.0,7
CL000370,2025-05,134509.24,126.6,0,0.0,17
CL000371,2025-05,688522.72,682.0,0,0.0,63
CL000375,2025-05,866872.39,976.9,0,0.0,124
CL000376,2025-05,217315.82,213.5,0,0.0,14
CL000377,2025-05,30206.01,27.0,0,0.0,6
CL000379,2025-05,904226.34,830.0,0,0.0,259
CL000380,2025-05,128328.68,116.2,1,754.83,170
CL000381,2025-05,1757.51,2.0,2,747.27,4
CL000382,2025-05,152542.57,140.6,0,0.0,23
CL000383,2025-05,1044551.96,1083.4,0,0.0,33
CL000384,2025-05,98687.19,78.0,0,0.0,17
CL000385,2025-05,201236.54,159.0,0,0.0,5
CL000386,2025-05,1694403.55,1695.8,0,0.0,153
CL000388,2025-05,485023.65,397.6,0,0.0,233
CL000389,2025-05,572442.17,548.7,0,0.0,279
CL000390,2025-05,7380498.92,6583.1,0,0.0,79
CL000391,2025-05,120474.91,150.4,0,0.0,9
CL000392,2025-05,54041.25,64.6,0,0.0,5
CL000393,2025-05,456464.19,354.2,0,0.0,158
CL000394,2025-05,31241.16,34.7,0,0.0,25
CL000396,2025-05,105462.55,93.3,0,474.72,15
CL000397,2025-05,139928.03,139.3,0,0.0,6
CL000398,2025-05,158382.76,131.1,1,0.0,24
CL000399,2025-05,40860.89,45.3,0,2491.02,22
CL000400,2025-05,117113.09,120.6,0,0.0,6
CL000401,2025-05,10662.38,12.3,1,0.0,2
CL000402,2025-05,87353.8,105.1,1,0.0,13
CL000403,2025-05,142064.06,128.9,0,0.0,6
CL000404,2025-05,1097684.29,1191.1,0,0.0,211
CL000405,2025-05,730571.2,549.0,0,0.0,214
CL000407,2025-05,2810.05,2.6,2,764.33,4
CL000408,2025-05,67275.44,64.3,1,0.0,6
CL000409,2025-05,52219.05,48.9,0,0.0,6
CL000411,2025-05,33412.64,35.1,0,0.0,11
CL000414,2025-05,8113.6,6.6,1,0.0,3
CL000415,2025-05,93000.35,82.9,0,0.0,11
CL000417,2025-05,620606.96,549.6,0,0.0,177
CL000418,2025-05,101088.94,92.3,1,0.0,11
CL000420,2025-05,28231.89,27.2,0,0.0,11
CL000421,2025-05,123183.6,123.6,0,0.0,12
CL000423,2025-05,76499.22,89.5,0,0.0,9
CL000426,2025-05,330429.65,371.6,0,0.0,202
CL000427,2025-05,1367392.9,1165.5,0,0.0,63
CL000429,2025-05,86298.36,91.9,1,0.0,14
CL000432,2025-05,646243.85,643.1,1,0.0,286
CL000433,2025-05,149650.35,106.8,0,0.0,7
CL000434,2025-05,77437.15,68.6,0,0.0,9
CL000435,2025-05,198792.26,230.7,0,0.0,22
CL000436,2025-05,3738463.59,3148.9,0,0.0,195
CL000437,2025-05,81551.26,84.2,2,2544.57,10
CL000438,2025-05,110068.81,111.8,2,0.0,14
CL000440,2025-05,2418105.04,2925.4,0,0.0,120
CL000441,2025-05,78931.52,71.3,0,0.0,18
CL000442,2025-05,67610.48,72.4,0,0.0,10
CL000443,2025-05,24558.83,29.9,1,0.0,72
CL000444,2025-05,92598.76,86.2,0,0.0,16
CL000446,2025-05,598496.09,555.9,1,0.0,173
CL000448,2025-05,76823.08,86.8,0,0.0,15
CL000450,2025-05,70272.94,68.5,0,0.0,21
CL000451,2025-05,364162.06,408.7,0,0.0,267
CL000452,2025-05,74217.88,56.4,1,0.0,25
CL000454,2025-05,182096.43,189.4,0,0.0,12
CL000455,2025-05,491.01,0.4,1,826.33,8
CL000457,2025-05,167133.46,170.7,1,0.0,16
CL000458,2025-05,62773.44,64.0,0,0.0,12
CL000459,2025-05,594572.98,574.4,0,0.0,146
CL000462,2025-05,176544.35,181.3,1,0.0,20
CL000464,2025-05,89953.63,107.4,0,1057.31,10
CL000465,2025-05,173001.48,139.7,0,0.0,31
CL000467,2025-05,100317.86,106.9,1,0.0,13
CL000468,2025-05,1549109.75,1610.3,0,0.0,42
CL000469,2025-05,92406.33,69.4,1,0.0,13
CL000470,2025-05,91195.71,94.0,0,0.0,14
CL000471,2025-05,1568991.86,955.6,0,0.0,191
CL000472,2025-05,124392.29,156.2,0,0.0,18
CL000475,2025-05,234666.97,267.8,0,0.0,69
CL000476,2025-05,787656.59,811.1,0,0.0,250
CL000477,2025-05,108539.49,127.6,0,437.11,17
CL000482,2025-05,60560.37,50.6,0,0.0,5
CL000483,2025-05,71182.21,77.0,0,0.0,6
CL000484,2025-05,100354.16,105.9,0,0.0,18
CL000486,2025-05,1927954.47,2294.0,1,0.0,60
CL000487,2025-05,815999.46,938.5,0,0.0,48
CL000489,2025-05,5164.19,4.6,0,3110.92,2
CL000490,2025-05,93591.48,98.1,0,0.0,19
CL000494,2025-05,1569128.0,1527.9,0,0.0,253
CL000495,2025-05,88471.39,90.6,0,1127.01,5
CL000497,2025-05,1891839.57,1911.0,0,0.0,39
CL000500,2025-05,119163.98,147.7,0,0.0,17
CL000501,2025-05,89055.17,102.1,3,0.0,100
CL000502,2025-05,51179.37,38.9,0,1632.4,16
CL000503,2025-05,1042454.92,1053.7,0,0.0,156
CL000504,2025-05,72823.74,77.6,1,0.0,10
CL000505,2025-05,121811.56,98.1,0,0.0,17
CL000507,2025-05,1813327.04,1823.1,0,1243.66,145
CL000509,2025-05,912758.19,753.1,0,1533.06,108
CL000510,2025-05,67466.48,52.2,0,0.0,21
CL000515,2025-05,411509.8,569.6,1,0.0,119
CL000517,2025-05,764334.61,891.7,0,0.0,30
CL000518,2025-05,44703.11,41.2,0,0.0,23
CL000519,2025-05,88370.41,77.0,0,0.0,16
CL000520,2025-05,459120.54,508.1,0,0.0,227
CL000523,2025-05,98177.0,91.4,0,0.0,23
CL000524,2025-05,51047.86,61.9,0,0.0,21
CL000525,2025-05,587248.09,507.8,0,0.0,263
CL000526,2025-05,120311.94,148.1,0,919.64,14
CL000527,2025-05,99752.54,76.5,0,0.0,15
CL000529,2025-05,110435.51,83.2,2,0.0,19
CL000530,2025-05,130916.79,141.4,0,0.0,9
CL000531,2025-05,347323.86,294.9,0,0.0,193
CL000533,2025-05,719495.14,842.3,0,1835.88,131
CL000534,2025-05,1077453.05,1302.3,0,0.0,199
CL000535,2025-05,96474.1,68.4,1,0.0,11
CL000536,2025-05,53377.25,36.1,0,0.0,8
CL000538,2025-05,46487.0,45.8,0,2147.79,11
CL000540,2025-05,125955.22,137.6,0,0.0,10
CL000542,2025-05,18079.41,20.4,1,0.0,2
CL000543,2025-05,29224.92,26.9,0,0.0,12
CL000544,2025-05,217210.63,219.7,0,0.0,15
CL000545,2025-05,2651122.03,2604.3,0,0.0,36
CL000546,2025-05,10543.94,12.5,0,0.0,13
CL000547,2025-05,573062.36,413.4,0,0.0,199
CL000548,2025-05,489983.49,415.4,0,0.0,222
CL000550,2025-05,881551.43,949.4,1,0.0,47
CL000551,2025-05,13736.2,16.2,0,0.0,1
CL000552,2025-05,185267.14,171.5,1,0.0,6
CL000553,2025-05,81684.83,60.2,0,0.0,14
CL000555,2025-05,19464.05,21.5,0,409.94,12
CL000557,2025-05,1719216.28,1536.1,0,0.0,182
CL000558,2025-05,60488.23,60.6,0,1596.82,22
CL000562,2025-05,163011.36,159.3,0,0.0,14
CL000564,2025-05,14569.63,17.2,1,0.0,1
CL000565,2025-05,153295.57,162.9,0,0.0,17
CL000566,2025-05,397758.93,407.9,1,0.0,39
CL000568,2025-05,71165.26,70.0,0,0.0,6
CL000569,2025-05,2909445.21,2336.7,1,0.0,135
CL000570,2025-05,110925.53,125.7,1,0.0,8
CL000571,2025-05,115660.48,163.8,0,0.0,12
CL000572,2025-05,674076.33,918.5,0,14.24,250
CL000573,2025-05,118269.0,105.8,0,0.0,21
CL000574,2025-05,84478.99,85.8,0,0.0,8
CL000575,2025-05,143869.06,149.9,0,0.0,17
CL000577,2025-05,2259439.84,2490.7,0,0.0,267
CL000578,2025-05,74371.4,67.0,1,0.0,25
CL000579,2025-05,83094.93,103.3,0,0.0,17
CL000580,2025-05,1490284.71,1600.1,0,0.0,273
CL000581,2025-05,38922.19,36.3,1,0.0,23
CL000584,2025-05,1292586.6,809.6,0,0.0,287
CL000587,2025-05,1033195.83,1105.2,0,0.0,105
CL000588,2025-05,6498.29,6.7,2,0.0,36
CL000589,2025-05,107750.09,106.4,0,0.0,8
CL000591,2025-05,3005173.83,2691.8,1,0.0,285
CL000592,2025-05,164612.6,158.9,0,0.0,6
CL000593,2025-05,742746.63,588.3,0,0.0,153
CL000595,2025-05,13090.09,14.2,1,1083.39,11
CL000596,2025-05,1859458.12,2094.4,0,0.0,265
CL000597,2025-05,101226.9,119.7,0,0.0,16
CL000598,2025-05,1264334.59,1046.1,0,0.0,164
CL000599,2025-05,144180.47,109.5,0,0.0,18
CL000602,2025-05,9312.3,9.1,0,0.0,1
CL000604,2025-05,92221.72,111.7,1,0.0,9
CL000605,2025-05,81341.44,95.5,0,0.0,5
CL000606,2025-05,131676.67,164.4,0,0.0,21
CL000607,2025-05,154949.4,142.5,1,0.0,22
CL000608,2025-05,408911.21,324.5,0,0.0,205
CL000609,2025-05,778776.62,750.3,0,0.0,281
CL000610,2025-05,98620.71,90.4,1,0.0,8
CL000612,2025-05,96209.45,89.9,0,0.0,21
CL000613,2025-05,539336.98,601.4,0,0.0,58
CL000614,2025-05,525013.91,346.5,1,0.0,55
CL000615,2025-05,166887.02,129.8,0,0.0,20
CL000616,2025-05,101444.73,127.5,0,0.0,13
CL000618,2025-05,112523.18,104.8,0,0.0,10
CL000619,2025-05,108043.91,110.0,0,0.0,12
CL000620,2025-05,69936.66,61.6,0,0.0,19
CL000621,2025-05,3725.97,4.1,1,1819.42,44
CL000622,2025-05,39121.62,37.1,0,646.28,11
CL000623,2025-05,130188.67,119.2,0,0.0,25
CL000624,2025-05,182248.01,196.6,0,0.0,21
CL000625,2025-05,35041.43,31.2,2,865.01,45
CL000626,2025-05,332501.0,271.3,0,463.92,184
CL000629,2025-05,168229.3,204.7,0,0.0,14
CL000630,2025-05,70711.25,80.9,0,0.0,14
CL000632,2025-05,298717.49,326.8,0,0.0,7
CL000633,2025-05,125936.93,96.3,0,0.0,71
CL000634,2025-05,77626.69,61.8,0,0.0,23
CL000635,2025-05,45291.38,41.5,0,0.0,22
CL000636,2025-05,1724247.07,2105.1,0,0.0,161
CL000637,2025-05,321970.13,341.8,1,0.0,228
CL000638,2025-05,147870.04,140.4,0,0.0,11
CL000640,2025-05,19754.03,24.6,0,0.0,10
CL000643,2025-05,549064.17,592.6,1,0.0,274
CL000644,2025-05,932067.58,992.3,1,0.0,268
CL000645,2025-05,958693.12,1097.0,0,0.0,44
CL000646,2025-05,16440.94,20.0,4,1224.05,12
CL000648,2025-05,651106.37,800.6,0,0.0,113
CL000650,2025-05,714594.45,728.2,0,0.0,116
CL000651,2025-05,550201.58,649.3,0,0.0,258
CL000652,2025-05,118433.2,102.6,0,579.0,17
CL000654,2025-05,12916.61,12.9,1,1037.7,0
CL000655,2025-05,1908723.98,2077.6,0,0.0,158
CL000656,2025-05,386738.46,452.2,0,0.0,67
CL000658,2025-05,114139.12,111.2,3,0.0,57
CL000660,2025-05,194010.17,209.8,0,991.42,14
CL000662,2025-05,117103.51,122.0,1,0.0,7
CL000664,2025-05,449663.48,449.6,2,0.0,35
CL000665,2025-05,36674.53,38.2,0,0.0,8
CL000666,2025-05,167082.02,115.1,0,0.0,8
CL000668,2025-05,3652206.87,4167.6,0,0.0,275
CL000669,2025-05,54787.88,71.0,3,0.0,68
CL000670,2025-05,123715.27,123.9,0,0.0,7
CL000674,2025-05,237634.89,280.5,0,239.28,59
CL000675,2025-05,83677.89,77.5,1,0.0,26
CL000676,2025-05,38220.17,41.3,0,0.0,9
CL000677,2025-05,405815.28,414.1,1,0.0,66
CL000678,2025-05,47617.35,49.0,0,0.0,10
CL000679,2025-05,64377.14,76.8,1,0.0,16
CL000680,2025-05,153247.7,158.9,1,0.0,15
CL000681,2025-05,696359.84,443.4,0,0.0,251
CL000682,2025-05,100049.71,72.4,0,0.0,9
CL000683,2025-05,19831.77,7.8,3,0.0,6
CL000685,2025-05,48080.79,56.6,0,0.0,13
CL000687,2025-05,41050.18,48.4,0,0.0,22
CL000688,2025-05,29369.79,23.8,2,0.0,8
CL000689,2025-05,341026.65,394.5,0,210.97,37
CL000690,2025-05,58816.37,60.6,0,0.0,7
CL000692,2025-05,582.69,0.6,2,1739.22,1
CL000694,2025-05,41010.85,39.0,0,0.0,9
CL000695,2025-05,82580.29,71.4,0,0.0,25
CL000697,2025-05,65798.23,75.6,0,0.0,8
CL000698,2025-05,142685.59,158.2,2,718.53,180
CL000699,2025-05,12637.47,15.4,3,802.86,123
CL000700,2025-05,29016.87,29.9,2,0.0,4
CL000701,2025-05,160027.06,156.1,0,0.0,20
CL000702,2025-05,51488.8,52.5,1,0.0,9
CL000703,2025-05,251603.4,222.5,0,0.0,7
CL000705,2025-05,82662.99,87.3,0,0.0,17
CL000706,2025-05,56735.7,53.2,0,0.0,18
CL000707,2025-05,446884.7,426.8,0,0.0,227
CL000708,2025-05,43307.21,34.3,1,0.0,3
CL000709,2025-05,196168.83,187.0,0,0.0,15
CL000710,2025-05,136346.97,124.6,0,0.0,20
CL000711,2025-05,13632.42,16.1,2,1295.13,8
CL000712,2025-05,1101402.75,1157.0,0,0.0,165
CL000713,2025-05,76182.63,70.4,1,0.0,18
CL000714,2025-05,510733.53,481.4,0,0.0,19
CL000716,2025-05,634782.98,683.9,0,0.0,217
CL000718,2025-05,12269.67,12.1,2,1668.73,5
CL000719,2025-05,191537.93,117.8,0,0.0,10
CL000720,2025-05,55940.01,59.9,2,0.0,4
CL000721,2025-05,1092867.13,990.8,0,0.0,54
CL000722,2025-05,371489.46,333.7,0,1757.98,79
CL000725,2025-05,90701.87,99.6,0,0.0,11
CL000726,2025-05,99581.35,100.5,3,121.39,121
CL000727,2025-05,110923.59,115.1,0,0.0,23
CL000728,2025-05,165564.86,171.2,0,0.0,8
CL000730,2025-05,1672679.1,1956.2,1,0.0,205
CL000733,2025-05,95000.43,82.3,0,1853.52,6
CL000734,2025-05,77889.64,94.0,0,0.0,16
CL000735,2025-05,873.05,1.1,1,653.61,7
CL000736,2025-05,116156.51,113.9,1,0.0,12
CL000738,2025-05,157229.24,130.6,0,0.0,11
CL000739,2025-05,275669.71,287.3,1,0.0,186
