client_id,month,revenue,traffic_gb,n_tickets,debt,n_sim
CL000114,2024-02,76354.91,78.2,0,0.0,22
CL000117,2024-02,236662.77,259.4,0,0.0,20
CL000118,2024-02,295194.74,262.5,0,0.0,14
CL000119,2024-02,82048.72,94.6,2,0.0,15
CL000126,2024-02,135567.21,124.2,0,0.0,15
CL000128,2024-02,787538.82,897.6,2,0.0,190
CL000129,2024-02,516566.53,520.4,1,0.0,44
CL000132,2024-02,96022.17,104.4,0,0.0,16
CL000133,2024-02,133434.75,118.9,0,0.0,20
CL000134,2024-02,93811.92,90.8,0,0.0,11
CL000135,2024-02,195592.94,193.3,1,0.0,10
CL000136,2024-02,76551.31,80.6,0,0.0,14
CL000138,2024-02,68198.95,63.1,0,0.0,18
CL000144,2024-02,534591.44,454.0,0,0.0,51
CL000145,2024-02,101378.89,100.6,0,0.0,9
CL000148,2024-02,884593.54,689.6,0,0.0,170
CL000150,2024-02,97467.77,96.6,0,0.0,25
CL000152,2024-02,79568.87,83.8,0,0.0,17
CL000154,2024-02,38849.49,41.5,0,0.0,9
CL000157,2024-02,752744.8,709.3,0,0.0,230
CL000161,2024-02,461175.24,385.4,0,0.0,154
CL000162,2024-02,1748518.22,1497.0,1,0.0,265
CL000163,2024-02,129474.03,132.3,0,0.0,16
CL000164,2024-02,243537.37,313.7,0,0.0,13
CL000165,2024-02,271321.06,226.2,0,0.0,19
CL000166,2024-02,161334.1,145.1,0,0.0,18
CL000167,2024-02,80527.71,92.0,0,0.0,24
CL000168,2024-02,1238230.34,1115.5,0,0.0,221
CL000169,2024-02,432673.05,415.0,0,1010.59,130
CL000170,2024-02,281046.3,318.8,0,0.0,12
CL000172,2024-02,332264.15,281.6,0,0.0,25
CL000174,2024-02,115608.61,131.7,0,0.0,5
CL000178,2024-02,27675.86,22.8,0,0.0,20
CL000179,2024-02,561022.79,614.5,0,0.0,122
CL000180,2024-02,2298070.33,2215.5,0,0.0,139
CL000181,2024-02,124488.41,102.8,0,0.0,8
CL000183,2024-02,234022.9,299.9,0,0.0,179
CL000185,2024-02,106788.04,113.0,0,0.0,26
CL000186,2024-02,322728.21,278.2,0,0.0,212
CL000189,2024-02,126046.98,99.9,0,0.0,16
CL000190,2024-02,1209303.91,1338.7,0,0.0,53
CL000191,2024-02,422167.94,457.1,0,0.0,141
CL000192,2024-02,167831.04,163.4,1,0.0,25
CL000193,2024-02,83131.88,74.1,1,0.0,18
CL000196,2024-02,136385.24,119.2,0,0.0,8
CL000197,2024-02,402098.64,460.4,0,0.0,92
CL000198,2024-02,68375.39,75.6,0,0.0,11
CL000199,2024-02,134412.13,127.7,0,0.0,5
CL000204,2024-02,516613.43,553.7,0,0.0,305
CL000205,2024-02,450012.73,327.7,0,0.0,19
CL000206,2024-02,118321.26,122.8,0,418.14,9
CL000207,2024-02,183388.6,185.2,0,0.0,24
CL000210,2024-02,95722.35,97.2,0,0.0,15
CL000211,2024-02,82714.3,75.6,1,1680.13,15
CL000212,2024-02,1737324.82,1547.4,0,0.0,43
CL000213,2024-02,60275.09,58.9,0,0.0,23
CL000215,2024-02,111451.7,152.5,0,0.0,5
CL000216,2024-02,94132.96,104.2,0,0.0,7
CL000217,2024-02,682088.71,670.0,0,0.0,203
CL000219,2024-02,1117555.08,784.3,0,0.0,90
CL000220,2024-02,73515.63,69.3,0,0.0,24
CL000221,2024-02,147457.27,117.9,0,0.0,10
CL000222,2024-02,441436.48,465.3,0,0.0,124
CL000223,2024-02,75679.25,73.8,0,0.0,9
CL000224,2024-02,661047.56,611.4,0,0.0,139
CL000229,2024-02,99372.39,75.0,0,294.69,20
CL000230,2024-02,867329.18,733.5,0,0.0,145
CL000231,2024-02,1649800.02,2018.9,0,0.0,119
CL000232,2024-02,51247.16,57.8,0,0.0,9
CL000236,2024-02,123683.42,98.1,0,0.0,14
CL000237,2024-02,369831.8,462.4,0,0.0,39
CL000239,2024-02,59607.19,66.3,0,0.0,21
CL000240,2024-02,1065842.15,1194.0,0,0.0,157
CL000242,2024-02,124520.85,146.7,0,0.0,21
CL000243,2024-02,728262.56,636.0,0,0.0,100
CL000244,2024-02,2026209.16,1662.6,0,0.0,106
CL000245,2024-02,1317572.66,1276.4,0,0.0,177
CL000247,2024-02,165150.35,173.0,0,0.0,21
CL000248,2024-02,112989.66,109.0,0,0.0,9
CL000256,2024-02,1204656.17,914.8,1,0.0,50
CL000257,2024-02,149721.85,164.7,0,0.0,21
CL000260,2024-02,394327.69,405.4,0,0.0,268
CL000265,2024-02,1313601.49,1689.5,0,0.0,275
CL000267,2024-02,421750.51,460.2,0,0.0,203
CL000268,2024-02,106243.05,106.6,0,0.0,22
CL000269,2024-02,52959.64,45.5,0,0.0,17
CL000270,2024-02,780396.1,958.8,0,0.0,159
CL000271,2024-02,193061.31,182.1,1,1210.59,17
CL000273,2024-02,192341.89,186.4,1,0.0,9
CL000275,2024-02,94963.46,94.5,0,0.0,7
CL000277,2024-02,92967.09,107.9,0,0.0,16
CL000279,2024-02,98129.34,117.0,1,0.0,15
CL000280,2024-02,101087.9,100.7,0,0.0,11
CL000282,2024-02,403242.22,479.5,1,0.0,211
CL000284,2024-02,35591.3,34.2,0,0.0,23
CL000285,2024-02,57677.53,55.4,0,0.0,18
CL000287,2024-02,175373.88,192.5,1,0.0,6
CL000289,2024-02,98041.58,109.8,0,0.0,6
CL000290,2024-02,307464.05,286.9,0,0.0,11
CL000292,2024-02,1049226.96,1063.8,0,0.0,307
CL000298,2024-02,539252.0,536.0,0,0.0,64
CL000302,2024-02,364526.26,388.1,2,0.0,172
CL000304,2024-02,69763.8,84.8,0,0.0,13
CL000305,2024-02,59150.23,62.1,1,0.0,8
CL000306,2024-02,130282.28,136.7,0,0.0,9
CL000308,2024-02,677233.62,680.2,0,0.0,74
CL000310,2024-02,126802.02,158.0,0,1778.43,5
CL000311,2024-02,101700.76,96.7,0,0.0,7
CL000314,2024-02,454313.49,474.9,0,0.0,73
CL000315,2024-02,64678.89,53.7,1,0.0,19
CL000316,2024-02,162596.91,163.6,0,0.0,26
CL000318,2024-02,163040.42,163.6,0,660.82,10
CL000320,2024-02,80861.44,71.5,0,0.0,20
CL000321,2024-02,75129.7,81.5,0,0.0,14
CL000322,2024-02,1577689.93,1775.7,0,0.0,257
CL000323,2024-02,76929.51,73.3,0,0.0,12
CL000325,2024-02,103581.48,109.5,1,2378.74,13
CL000326,2024-02,117863.03,107.0,0,0.0,9
CL000327,2024-02,74741.67,99.4,0,0.0,25
CL000328,2024-02,102813.61,116.9,0,0.0,15
CL000330,2024-02,158370.58,180.2,0,0.0,10
CL000331,2024-02,71230.33,62.7,0,0.0,17
CL000333,2024-02,57355.43,62.9,0,0.0,22
CL000336,2024-02,328899.01,274.6,0,0.0,218
CL000338,2024-02,95028.43,57.3,0,0.0,11
CL000339,2024-02,244334.28,193.2,0,0.0,7
CL000341,2024-02,286255.33,318.6,0,0.0,51
CL000343,2024-02,1806112.92,1926.3,0,0.0,126
CL000346,2024-02,64165.45,64.5,0,0.0,15
CL000347,2024-02,38935.24,31.6,0,0.0,7
CL000348,2024-02,210822.58,229.6,0,0.0,223
CL000349,2024-02,79126.92,71.3,0,0.0,14
CL000350,2024-02,84035.85,99.8,0,0.0,21
CL000353,2024-02,115406.91,130.2,0,0.0,9
CL000354,2024-02,85353.92,75.7,0,0.0,9
CL000355,2024-02,859433.91,745.6,0,0.0,30
CL000357,2024-02,899810.27,840.6,2,0.0,133
CL000359,2024-02,152705.26,127.9,0,0.0,7
CL000360,2024-02,324604.86,412.8,0,0.0,204
CL000361,2024-02,66742.26,59.7,0,0.0,18
CL000362,2024-02,74097.65,67.7,0,0.0,17
CL000364,2024-02,164702.82,145.5,0,0.0,12
CL000366,2024-02,123763.12,131.6,2,0.0,13
CL000367,2024-02,143740.38,159.4,0,0.0,6
CL000368,2024-02,80025.15,73.2,1,0.0,18
CL000369,2024-02,49694.22,50.8,0,0.0,17
CL000370,2024-02,113752.03,132.7,0,0.0,18
CL000371,2024-02,654959.65,557.9,0,0.0,58
CL000375,2024-02,1321747.85,1454.3,0,918.45,119
CL000377,2024-02,172624.4,148.7,1,0.0,11
CL000379,2024-02,1134559.73,1082.4,0,0.0,251
CL000380,2024-02,399626.81,412.1,0,0.0,228
CL000382,2024-02,191130.38,146.5,0,0.0,23
CL000385,2024-02,177160.27,183.7,0,0.0,4
CL000386,2024-02,1472309.09,1419.0,0,0.0,149
CL000387,2024-02,152956.82,175.0,1,0.0,16
CL000388,2024-02,428109.09,399.7,0,0.0,248
CL000389,2024-02,586355.76,611.7,0,0.0,266
CL000390,2024-02,5365627.1,4772.4,0,0.0,77
CL000391,2024-02,140271.56,105.4,1,0.0,9
CL000392,2024-02,55658.57,46.3,1,0.0,5
CL000393,2024-02,647637.75,745.8,0,0.0,137
CL000394,2024-02,43702.35,26.6,0,0.0,24
CL000395,2024-02,90119.3,70.1,0,0.0,8
CL000396,2024-02,111080.25,118.2,0,0.0,16
CL000397,2024-02,226325.01,85.7,1,0.0,6
CL000399,2024-02,25488.55,25.4,0,0.0,23
CL000400,2024-02,124386.35,109.8,0,1378.78,6
CL000402,2024-02,82500.67,98.4,1,0.0,14
CL000405,2024-02,944918.98,843.3,0,0.0,214
CL000407,2024-02,121436.76,106.1,0,0.0,8
CL000408,2024-02,90409.37,80.2,0,0.0,7
CL000409,2024-02,77343.3,74.4,0,0.0,6
CL000410,2024-02,254073.03,286.2,0,0.0,105
CL000411,2024-02,56249.59,46.7,0,0.0,12
CL000414,2024-02,36704.58,40.2,1,0.0,6
CL000416,2024-02,90678.25,89.4,2,820.0,3
CL000418,2024-02,77522.28,57.8,0,0.0,13
CL000419,2024-02,624224.78,656.3,3,0.0,232
CL000420,2024-02,83916.09,94.9,1,0.0,19
CL000424,2024-02,54133.91,43.6,0,0.0,11
CL000427,2024-02,1636456.87,1499.6,0,0.0,71
CL000430,2024-02,66809.16,60.1,1,0.0,11
CL000433,2024-02,129688.09,137.0,0,0.0,7
CL000434,2024-02,90254.17,101.4,2,0.0,10
CL000437,2024-02,141226.86,174.5,1,0.0,12
CL000438,2024-02,92933.5,92.4,0,0.0,16
CL000441,2024-02,105692.74,98.5,1,0.0,17
CL000442,2024-02,67887.03,67.4,0,0.0,10
CL000443,2024-02,487919.35,516.8,0,0.0,152
CL000444,2024-02,105394.59,110.2,0,0.0,16
CL000445,2024-02,805492.68,1093.2,0,0.0,134
CL000448,2024-02,65199.03,83.1,0,0.0,15
CL000450,2024-02,84319.54,70.4,0,0.0,21
CL000451,2024-02,341685.0,286.9,1,0.0,267
CL000452,2024-02,65317.39,67.5,0,0.0,24
CL000454,2024-02,338988.49,385.4,0,0.0,16
CL000455,2024-02,91742.54,88.4,0,0.0,14
CL000458,2024-02,65976.68,74.5,0,0.0,11
CL000459,2024-02,516068.7,619.3,0,0.0,135
CL000460,2024-02,3179227.84,3754.4,0,0.0,243
CL000462,2024-02,180512.56,170.6,0,0.0,20
CL000464,2024-02,124245.66,130.3,0,0.0,10
CL000465,2024-02,180935.42,175.6,1,0.0,31
CL000466,2024-02,132960.69,113.0,0,0.0,9
CL000468,2024-02,1432972.37,1355.5,1,0.0,43
CL000469,2024-02,113039.23,106.0,0,0.0,14
CL000471,2024-02,1323419.27,694.6,0,0.0,199
CL000472,2024-02,140915.08,157.4,0,0.0,17
CL000475,2024-02,249464.75,250.4,0,0.0,68
CL000476,2024-02,630749.51,905.0,0,0.0,227
CL000477,2024-02,75278.56,80.2,1,0.0,16
CL000482,2024-02,57856.46,47.3,0,0.0,5
CL000484,2024-02,77507.55,86.0,0,0.0,18
CL000487,2024-02,875611.79,1003.8,0,0.0,50
CL000488,2024-02,411193.68,372.6,0,0.0,15
CL000489,2024-02,93781.08,84.3,0,0.0,12
CL000490,2024-02,105648.0,101.7,0,0.0,19
CL000494,2024-02,1140566.29,1303.6,0,0.0,254
CL000495,2024-02,80508.89,92.6,0,0.0,5
CL000496,2024-02,57252.22,50.4,0,0.0,21
CL000497,2024-02,2030940.39,2023.2,0,0.0,43
CL000499,2024-02,119017.72,105.0,0,0.0,14
CL000502,2024-02,52828.93,58.2,0,0.0,16
CL000503,2024-02,881561.9,819.7,1,0.0,163
CL000504,2024-02,78671.85,78.2,0,0.0,10
CL000507,2024-02,1466982.94,1323.5,0,0.0,161
CL000509,2024-02,1317176.65,1525.9,0,0.0,126
CL000510,2024-02,75303.37,80.3,0,0.0,20
CL000513,2024-02,182779.55,137.1,0,0.0,5
CL000515,2024-02,291897.7,349.6,0,0.0,109
CL000517,2024-02,842288.37,866.6,1,0.0,30
CL000519,2024-02,130542.97,146.7,0,0.0,18
CL000520,2024-02,498336.81,437.5,0,0.0,216
CL000524,2024-02,59332.47,57.6,0,0.0,19
CL000525,2024-02,705293.37,794.8,0,0.0,245
CL000526,2024-02,90309.2,87.8,1,0.0,14
CL000527,2024-02,92016.25,111.9,0,0.0,16
CL000528,2024-02,228624.59,258.5,2,2311.87,14
CL000529,2024-02,84899.56,96.9,1,0.0,18
CL000530,2024-02,156492.86,170.1,0,0.0,9
CL000531,2024-02,384363.69,380.2,0,0.0,204
CL000533,2024-02,758553.02,731.1,1,0.0,151
CL000534,2024-02,1146082.74,1340.9,0,0.0,183
CL000535,2024-02,86860.38,87.5,0,0.0,10
CL000536,2024-02,54543.97,55.7,0,2536.25,9
CL000540,2024-02,207394.13,221.4,0,0.0,10
CL000541,2024-02,88186.39,94.7,0,0.0,22
CL000542,2024-02,104225.76,139.6,1,0.0,22
CL000543,2024-02,112648.81,111.1,0,0.0,15
CL000545,2024-02,3315094.96,3805.0,2,0.0,39
CL000546,2024-02,84667.52,90.1,0,0.0,22
CL000547,2024-02,600934.05,504.7,0,0.0,206
CL000548,2024-02,504242.71,548.1,0,0.0,211
CL000550,2024-02,812772.83,705.3,0,0.0,51
CL000551,2024-02,105978.81,77.7,0,0.0,12
CL000552,2024-02,158362.59,203.6,2,0.0,5
CL000553,2024-02,79203.04,94.7,0,0.0,14
CL000554,2024-02,90615.53,81.9,0,0.0,12
CL000555,2024-02,176352.42,171.3,1,0.0,19
CL000557,2024-02,1747458.9,1849.6,0,0.0,183
CL000562,2024-02,203388.8,196.8,0,0.0,13
CL000564,2024-02,157576.05,175.2,0,0.0,6
CL000565,2024-02,153279.15,162.0,0,0.0,16
CL000566,2024-02,391286.02,443.0,0,0.0,41
CL000567,2024-02,116880.18,114.5,0,0.0,8
CL000568,2024-02,122732.45,125.6,0,0.0,8
CL000570,2024-02,119819.9,138.3,0,1037.21,8
CL000572,2024-02,260973.78,201.9,0,0.0,263
CL000573,2024-02,88234.94,76.8,0,0.0,22
CL000574,2024-02,115117.93,94.2,1,0.0,9
CL000575,2024-02,134370.99,160.9,0,0.0,18
CL000577,2024-02,2018724.3,1761.5,0,0.0,271
CL000578,2024-02,88646.81,107.4,0,0.0,24
CL000579,2024-02,74847.62,76.8,0,0.0,17
CL000580,2024-02,1094688.87,996.2,0,0.0,241
CL000582,2024-02,1594507.99,1405.5,1,0.0,178
CL000584,2024-02,1192317.78,1103.0,0,0.0,284
CL000587,2024-02,740047.02,616.8,0,0.0,112
CL000588,2024-02,1355980.89,1486.4,1,0.0,290
CL000590,2024-02,1625152.57,1358.6,0,0.0,278
CL000591,2024-02,2208940.6,1742.6,0,0.0,259
CL000592,2024-02,205057.58,181.9,0,0.0,6
CL000594,2024-02,128955.29,98.5,0,0.0,14
CL000598,2024-02,759535.78,730.9,0,0.0,164
CL000599,2024-02,125200.08,120.9,0,0.0,18
CL000602,2024-02,100156.74,98.3,0,0.0,14
CL000604,2024-02,93332.45,92.1,0,0.0,10
CL000605,2024-02,83620.04,54.2,1,0.0,5
CL000607,2024-02,169700.97,176.3,1,0.0,22
CL000609,2024-02,737475.05,759.8,0,0.0,279
CL000610,2024-02,117652.14,124.7,1,0.0,8
CL000612,2024-02,96037.93,139.5,0,0.0,21
CL000613,2024-02,470073.16,514.1,0,0.0,57
CL000615,2024-02,163087.48,158.2,0,0.0,20
CL000616,2024-02,65370.52,59.4,1,0.0,13
CL000617,2024-02,79983.64,87.8,0,0.0,10
CL000619,2024-02,108038.75,122.7,0,0.0,12
CL000620,2024-02,83655.98,104.6,0,0.0,20
CL000622,2024-02,26312.48,22.8,1,0.0,10
CL000624,2024-02,197702.97,176.9,0,0.0,21
CL000625,2024-02,220269.68,154.5,0,0.0,75
CL000626,2024-02,333174.55,314.4,0,0.0,177
CL000629,2024-02,130817.22,119.1,0,0.0,14
CL000632,2024-02,232506.71,227.5,0,0.0,7
CL000633,2024-02,735124.47,913.5,0,0.0,142
CL000634,2024-02,57340.27,55.0,0,0.0,23
CL000635,2024-02,73365.79,77.1,0,0.0,24
CL000636,2024-02,1737678.2,1897.2,0,0.0,162
CL000642,2024-02,114886.7,117.9,0,0.0,24
CL000643,2024-02,693999.15,728.6,0,0.0,250
CL000644,2024-02,899895.83,871.1,0,0.0,305
CL000645,2024-02,818452.8,582.0,0,0.0,46
CL000646,2024-02,77894.51,75.3,0,0.0,24
CL000648,2024-02,315774.51,274.9,0,0.0,108
CL000651,2024-02,657259.69,677.3,0,0.0,254
CL000652,2024-02,99804.78,116.6,0,0.0,16
CL000654,2024-02,115112.73,100.0,0,0.0,6
CL000655,2024-02,1786426.02,1569.6,0,0.0,153
CL000660,2024-02,295876.32,314.1,1,0.0,18
CL000662,2024-02,107609.32,102.2,0,0.0,7
CL000664,2024-02,530221.64,504.8,0,0.0,43
CL000666,2024-02,220672.91,212.5,0,0.0,6
CL000667,2024-02,67828.58,60.0,0,0.0,5
CL000668,2024-02,3123258.86,2458.6,0,0.0,264
CL000669,2024-02,1376086.52,1242.5,0,0.0,210
CL000673,2024-02,126818.29,157.8,1,0.0,12
CL000674,2024-02,348827.89,385.3,0,0.0,58
CL000675,2024-02,104790.58,87.1,0,0.0,25
CL000681,2024-02,811498.4,754.7,0,0.0,261
CL000682,2024-02,107462.93,115.3,1,0.0,9
CL000684,2024-02,56571.03,54.3,0,0.0,22
CL000686,2024-02,126239.72,131.2,1,0.0,9
CL000688,2024-02,62323.74,67.1,0,0.0,12
CL000689,2024-02,357829.94,342.5,0,0.0,36
CL000690,2024-02,75989.76,57.5,0,0.0,6
CL000692,2024-02,153818.45,142.1,0,0.0,6
CL000694,2024-02,270043.74,317.9,1,0.0,57
CL000695,2024-02,94043.51,98.9,0,0.0,23
CL000696,2024-02,200575.16,145.4,0,0.0,7
CL000697,2024-02,89886.98,94.3,0,0.0,8
CL000698,2024-02,193207.46,216.6,0,0.0,246
CL000699,2024-02,258490.26,246.6,0,0.0,248
CL000700,2024-02,87613.02,94.1,0,0.0,8
CL000701,2024-02,149365.91,115.5,1,0.0,17
CL000704,2024-02,72413.13,52.6,0,0.0,18
CL000705,2024-02,46752.62,49.4,0,0.0,16
CL000706,2024-02,72411.41,80.9,0,0.0,19
CL000710,2024-02,137776.28,170.2,0,0.0,20
CL000712,2024-02,1090708.65,1202.2,0,0.0,161
CL000713,2024-02,96648.11,93.3,0,0.0,23
CL000714,2024-02,332637.75,320.2,0,0.0,18
CL000718,2024-02,63524.17,72.0,1,0.0,8
CL000720,2024-02,30469.46,35.8,1,0.0,5
CL000721,2024-02,946315.98,1112.9,0,0.0,52
CL000722,2024-02,597215.34,593.7,0,614.94,106
CL000725,2024-02,164061.09,148.2,1,0.0,11
CL000728,2024-02,189003.27,200.2,0,0.0,8
CL000733,2024-02,93030.2,82.2,0,0.0,7
CL000734,2024-02,85107.08,107.6,0,0.0,17
CL000735,2024-02,49558.17,56.7,0,1700.47,24
CL000736,2024-02,151516.41,160.1,0,0.0,11
CL000737,2024-02,288283.71,286.4,0,0.0,226
CL000738,2024-02,90472.19,68.9,0,0.0,12
CL000739,2024-02,307959.13,372.0,0,0.0,182
CL000740,2024-02,143810.32,137.5,1,0.0,14
CL000741,2024-02,122042.88,154.9,0,0.0,10
CL000742,2024-02,109791.87,102.8,0,0.0,16
CL000743,2024-02,153585.73,163.1,1,0.0,11
CL000744,2024-02,27169.27,24.5,1,771.91,21
CL000745,2024-02,132390.47,165.1,0,0.0,10
CL000746,2024-02,959293.2,982.1,0,0.0,36
CL000748,2024-02,894624.31,938.7,0,0.0,54
CL000750,2024-02,83828.23,90.5,0,0.0,23
CL000751,2024-02,591650.14,648.5,0,1135.22,291
CL000754,2024-02,610230.84,469.2,0,0.0,322
CL000755,2024-02,132329.46,149.7,1,0.0,8
CL000756,2024-02,67139.23,65.4,0,0.0,25
CL000757,2024-02,99889.81,108.4,0,0.0,16
CL000758,2024-02,148865.68,194.7,0,0.0,22
CL000759,2024-02,117761.48,98.6,0,0.0,13
CL000760,2024-02,421279.21,382.6,0,0.0,247
CL000761,2024-02,74759.08,101.8,0,0.0,23
CL000763,2024-02,1707218.16,2121.3,0,0.0,250
CL000765,2024-02,218469.62,289.4,0,0.0,4
CL000767,2024-02,1358136.66,1381.3,0,0.0,45
CL000771,2024-02,1994031.86,1635.0,0,0.0,34
CL000772,2024-02,131918.75,88.2,1,1933.14,14
CL000774,2024-02,114523.39,123.3,0,0.0,22
CL000775,2024-02,195822.04,197.5,0,0.0,11
CL000777,2024-02,87251.95,106.5,0,0.0,7
CL000778,2024-02,98895.59,117.3,0,0.0,5
CL000782,2024-02,388694.76,356.9,1,0.0,286
CL000784,2024-02,105125.87,125.1,0,0.0,13
CL000785,2024-02,578581.23,655.8,0,0.0,230
CL000787,2024-02,2317597.28,2551.8,0,0.0,227
CL000789,2024-02,68660.71,87.5,0,0.0,7
CL000792,2024-02,129363.69,124.5,0,0.0,19
CL000794,2024-02,99950.0,126.2,0,0.0,7
CL000797,2024-02,836809.83,818.1,1,0.0,44
CL000798,2024-02,220178.84,250.4,0,0.0,21
CL000799,2024-02,125581.22,151.5,0,0.0,7
CL000801,2024-02,111515.48,81.5,0,0.0,17
CL000804,2024-02,1113686.11,1109.7,0,0.0,55
CL000806,2024-02,742381.56,827.8,1,0.0,67
CL000807,2024-02,121310.16,106.3,0,0.0,21
CL000808,2024-02,104968.77,105.6,0,0.0,12
CL000810,2024-02,738009.29,737.8,1,0.0,38
CL000812,2024-02,123319.53,90.9,0,0.0,23
CL000813,2024-02,144077.24,141.3,1,0.0,15
CL000816,2024-02,576803.84,556.7,1,0.0,249
CL000817,2024-02,99784.67,104.3,0,0.0,23
CL000820,2024-02,80055.79,88.5,1,0.0,9
CL000821,2024-02,135289.61,149.1,0,0.0,9
CL000823,2024-02,2081050.48,1825.6,0,0.0,68
CL000825,2024-02,1306031.47,1227.2,1,0.0,269
CL000826,2024-02,72633.39,65.2,0,0.0,13
CL000827,2024-02,73865.16,83.5,0,0.0,18
CL000828,2024-02,97907.54,114.7,0,0.0,15
CL000830,2024-02,123619.9,123.4,0,0.0,6
CL000835,2024-02,75122.45,72.5,0,0.0,24
CL000836,2024-02,749116.69,687.4,0,0.0,142
CL000839,2024-02,116967.42,122.0,0,0.0,24
CL000840,2024-02,262211.96,307.4,0,0.0,13
CL000841,2024-02,59677.19,50.1,2,0.0,15
CL000842,2024-02,206496.62,178.6,0,0.0,16
CL000843,2024-02,117941.22,90.9,2,0.0,5
CL000844,2024-02,96645.13,96.2,0,0.0,22
CL000849,2024-02,134873.63,146.6,0,0.0,22
CL000851,2024-02,864020.46,847.0,0,0.0,181
CL000852,2024-02,112392.1,88.6,0,0.0,16
CL000854,2024-02,100555.74,98.1,0,0.0,17
CL000855,2024-02,173594.12,143.6,0,0.0,17
CL000858,2024-02,142076.93,172.3,0,0.0,5
CL000859,2024-02,79393.3,96.2,0,0.0,5
CL000862,2024-02,66281.68,57.3,1,0.0,14
CL000863,2024-02,235773.05,258.5,0,0.0,79
CL000864,2024-02,68875.19,82.1,0,0.0,19
CL000865,2024-02,133416.27,120.5,0,0.0,17
CL000867,2024-02,68915.97,80.6,0,0.0,10
CL000868,2024-02,2150162.94,1754.3,0,0.0,131
CL000869,2024-02,77843.39,70.7,0,0.0,22
CL000873,2024-02,413394.18,411.5,0,0.0,140
CL000874,2024-02,164350.88,166.1,0,0.0,19
CL000876,2024-02,138520.52,143.8,0,391.42,13
CL000877,2024-02,1079124.83,767.4,0,0.0,286
